PickRequest,1/25/14 9:31:02 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1522,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,32358,,,1,O,,,,,1902980000339,45473,1,656907
PickRequest,1/25/14 9:31:18 AM,42177D37DE4F9A949743E8F8727DA9E9DE06396B,1962,a1d78d8b-d54c-4ec8-b443-db5f87a5b781,PickPut,,2598,544,Picking,478082,35426,,,2,O,,,,,O,,,,,1903220000384,49822,2,656884
PickRequest,1/25/14 9:40:25 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1554,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33336,,,1,O,,,,,1902980000444,59508,1,656938
PickRequest,1/25/14 9:31:42 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1525,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,32706,,,1,O,,,,,1902980000353,54414,1,656907
PickRequest,1/25/14 9:31:44 AM,42177D37DE4F9A949743E8F8727DA9E9DE06396B,1965,a1d78d8b-d54c-4ec8-b443-db5f87a5b781,PickPut,,2598,544,Picking,478082,35452,,,1,O,,,,,1903220000289,46132,1,656884
PickRequest,1/25/14 9:46:50 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1578,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34559,,,1,O,,,,,1902980000357,54564,1,656938
PickRequest,1/25/14 9:47:12 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1580,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34572,,,2,O,,,,,O,,,,,1902980000389,43681,2,656938
PickRequest,1/25/14 9:47:34 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1582,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34625,,,1,O,,,,,1902980000356,54563,1,656938
PickRequest,1/25/14 9:47:54 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1584,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34649,,,1,O,,,,,1902980000354,54421,1,656938
PickRequest,1/25/14 9:48:18 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1586,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34694,,,1,O,,,,,1902980000456,43943,1,656938
PickRequest,1/25/14 10:01:48 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1632,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,27542,,,7,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903220002166,48458,7,656939
PickRequest,1/25/14 9:48:52 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1589,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34735,,,1,O,,,,,1902980000450,59817,1,656938
PickRequest,1/25/14 10:02:44 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1635,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,28003,,,2,O,,,,,O,,,,,1903220002183,50931,2,656939
PickRequest,1/25/14 9:36:05 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1544,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33038,,,2,O,,,,,O,,,,,1902980000401,85855,2,656938
PickRequest,1/25/14 9:49:17 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1591,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34847,,,1,O,,,,,1902980000451,59832,1,656938
PickRequest,1/25/14 10:03:41 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1638,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,28262,,,1,O,,,,,1903220002244,52781,1,656939
PickRequest,1/25/14 9:49:44 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1593,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34941,,,1,O,,,,,1902980000362,43295,1,656938
PickRequest,1/25/14 9:32:09 AM,5E63A8658ED097399BD8E84CAFD094C42573690A,477,79c395b0-1d32-40dc-aed1-093d896dca48,PickPut,,90805,769,Picking,477038,34954,,,1,O,,,,,1903140000722,51194,1,656864
PickRequest,1/25/14 9:32:32 AM,42177D37DE4F9A949743E8F8727DA9E9DE06396B,1969,a1d78d8b-d54c-4ec8-b443-db5f87a5b781,PickPut,,2598,544,Picking,478082,35483,,,1,O,,,,,1903220000381,49806,1,656884
PickRequest,1/25/14 10:05:06 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1642,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,28461,,,3,O,,,,,O,,,,,O,,,,,1903220002188,51004,3,656939
PickRequest,1/25/14 9:51:08 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1597,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,636596,,,2,O,,,,,O,,,,,1902980000476,81556,2,656938
PickRequest,1/25/14 9:57:46 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1619,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,25307,,,2,O,,,,,O,,,,,1903220002221,61319,2,656939
PickRequest,1/25/14 9:32:58 AM,42177D37DE4F9A949743E8F8727DA9E9DE06396B,1971,a1d78d8b-d54c-4ec8-b443-db5f87a5b781,PickPut,,2598,544,Picking,478082,35505,,,2,O,,,,,O,,,,,1903220000383,49821,2,656884
PickRequest,1/25/14 9:52:01 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1600,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,640746,,,1,O,,,,,1902980000478,81623,1,656938
PickRequest,1/25/14 9:58:18 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1622,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,25888,,,5,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903220002164,59488,5,656939
PickRequest,1/25/14 9:52:14 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1602,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,640749,,,1,O,,,,,1902980000480,81585,1,656938
PickRequest,1/25/14 10:06:56 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1647,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,28635,,,4,O,,,,,O,,,,,O,,,,,O,,,,,1903220002185,50934,4,656939
PickRequest,1/25/14 9:59:32 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1626,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,27472,,,1,O,,,,,1903220002165,48458,1,656939
PickRequest,1/25/14 10:08:03 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1651,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,28718,,,3,O,,,,,O,,,,,O,,,,,1903220002212,49544,3,656939
PickRequest,1/25/14 10:11:29 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1661,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,29941,,,2,O,,,,,O,,,,,1903220002210,49562,2,656939
PickRequest,1/25/14 10:08:47 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1654,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,29751,,,1,O,,,,,1903220002247,52649,1,656939
PickRequest,1/25/14 10:11:59 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1663,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30009,,,2,O,,,,,O,,,,,1903220002245,52645,2,656939
PickRequest,1/25/14 10:12:27 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1665,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30111,,,1,O,,,,,1903220002211,49543,1,656939
PickRequest,1/25/14 9:40:39 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1556,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33337,,,1,O,,,,,1902980000442,59553,1,656938
PickRequest,1/25/14 10:12:53 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1667,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30119,,,1,O,,,,,1903220002246,52665,1,656939
PickRequest,1/25/14 9:42:02 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1560,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33438,,,1,O,,,,,1902980000407,56822,1,656938
PickRequest,1/25/14 10:13:39 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1670,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30317,,,2,O,,,,,O,,,,,1903220002223,61259,2,656939
PickRequest,1/25/14 10:29:03 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1721,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,34668,,,1,O,,,,,1903220002180,60136,1,656939
PickRequest,1/25/14 10:14:59 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1674,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30447,,,1,O,,,,,1903220002220,71610,1,656939
PickRequest,1/25/14 10:16:29 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1678,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30721,,,2,O,,,,,O,,,,,1903220002222,61164,2,656939
PickRequest,1/25/14 9:43:56 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1570,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33817,,,1,O,,,,,1902980000472,55589,1,656938
PickRequest,1/25/14 10:16:57 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1680,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,30822,,,1,O,,,,,1903220002243,52741,1,656939
PickRequest,1/25/14 9:42:31 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1562,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33562,,,1,O,,,,,1902980000343,54014,1,656938
PickRequest,1/25/14 10:17:42 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1683,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,31003,,,1,O,,,,,1903220002181,85838,1,656939
PickRequest,1/25/14 10:33:44 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1732,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,35434,,,8,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903220002162,46122,8,656939
PickRequest,1/25/14 9:43:08 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1565,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33631,,,1,O,,,,,1902980000414,69796,1,656938
PickRequest,1/25/14 10:34:10 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1734,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,35452,,,3,O,,,,,O,,,,,O,,,,,1903220002161,46132,3,656939
PickRequest,1/25/14 10:35:22 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1738,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,35576,,,2,O,,,,,O,,,,,1903220002167,49802,2,656939
PickRequest,1/25/14 10:44:14 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1762,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,40032,,,1,O,,,,,1903220002172,46698,1,656939
PickRequest,1/25/14 10:18:47 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1687,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,31033,,,1,O,,,,,1903220002186,50936,1,656939
PickRequest,1/25/14 10:36:08 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1741,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,35696,,,1,O,,,,,1903220002168,46391,1,656939
PickRequest,1/25/14 10:20:15 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1691,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,31069,,,4,O,,,,,O,,,,,O,,,,,O,,,,,1903220002184,50933,4,656939
PickRequest,1/25/14 10:37:11 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1745,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,644492,,,1,O,,,,,1903220002169,46603,1,656939
PickRequest,1/25/14 10:20:58 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1694,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,31106,,,2,O,,,,,O,,,,,1903220002182,51022,2,656939
PickRequest,1/25/14 10:37:58 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1748,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,644503,,,1,O,,,,,1903220002197,48933,1,656939
PickRequest,1/25/14 10:22:04 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1698,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,31467,,,1,O,,,,,1903220002242,52591,1,656939
PickRequest,1/25/14 10:23:07 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1702,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,32020,,,1,O,,,,,1903220002163,59641,1,656939
PickRequest,1/25/14 10:23:51 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1705,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,33103,,,1,O,,,,,1903220002187,51007,1,656939
PickRequest,1/25/14 9:43:40 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1568,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,33755,,,1,O,,,,,1902980000413,79689,1,656938
PickRequest,1/25/14 10:25:45 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1710,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,33246,,,6,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903220002250,72493,6,656939
PickRequest,1/25/14 10:26:43 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1713,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,33532,,,2,O,,,,,O,,,,,1903220002249,54353,2,656939
PickRequest,1/25/14 9:44:51 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1573,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,476797,34382,,,2,O,,,,,O,,,,,1902980000460,61273,2,656938
PickRequest,1/25/14 10:28:01 AM,CFC1B4238BDC8AF4D14544E0DFC42EED0B8D8536,1717,98055be6-c31f-4c5a-b01d-7df10160ca0a,PickPut,,2388,256,Picking,478084,34307,,,1,O,,,,,1903220002191,55415,1,656939
PickRequest,1/26/14 2:30:47 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,13,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478552,42731,,,4,O,,,,,O,,,,,O,,,,,O,,,,,1903300001443,55355,4,656941
PickRequest,1/26/14 2:31:33 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,18,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478552,42755,,,1,O,,,,,1903300001225,50554,1,656941
PickRequest,1/26/14 2:35:05 PM,58BD4BA7DDCB1D9D64E829BE9B6090C720C49E93,16,b2949ac1-f8b5-40ec-bdca-4f044c770bce,PickPut,,90589,621,Picking,478569,46124,,,2,O,,,,,O,,,,,1903300001102,47907,2,656947
PickRequest,1/26/14 2:35:06 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,44,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478553,42593,,,1,O,,,,,1903300001064,54536,1,656949
PickRequest,1/26/14 2:35:24 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,48,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478553,42599,,,1,O,,,,,1903300001318,55071,1,656949
PickRequest,1/26/14 2:32:06 PM,4F245ED8F0EF894214CFB31A48656D04315E954E,26,27ad30a9-7a68-4428-8276-4c15d607929a,PickPut,,2625,609,Picking,478560,44713,,,2,O,,,,,O,,,,,1903300001758,60534,2,656940
PickRequest,1/26/14 2:35:40 PM,5E63A8658ED097399BD8E84CAFD094C42573690A,36,7ebd5799-e9b3-468f-a6e5-22bdea1f3fb5,PickPut,,2600,517,Picking,478551,42499,,,1,O,,,,,1903300001069,54554,1,656951
PickRequest,1/26/14 2:35:43 PM,B6A40C133FC6489CF03E0D6196B0DFE9CC692977,31,3628085a-a168-45e2-94de-cb42034a39aa,PickPut,,2687,724,Picking,478568,46796,,,4,O,,,,,O,,,,,O,,,,,O,,,,,1903300001076,47630,4,656943
PickRequest,1/26/14 2:35:46 PM,58BD4BA7DDCB1D9D64E829BE9B6090C720C49E93,20,b2949ac1-f8b5-40ec-bdca-4f044c770bce,PickPut,,90589,621,Picking,478569,46191,,,2,O,,,,,O,,,,,1903300001100,47905,2,656947
PickRequest,1/26/14 2:32:35 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,28,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478552,42806,,,1,O,,,,,1903300001414,55610,1,656945
PickRequest,1/26/14 2:35:49 PM,4F245ED8F0EF894214CFB31A48656D04315E954E,60,27ad30a9-7a68-4428-8276-4c15d607929a,PickPut,,2625,609,Picking,478560,44296,,,16,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903300001607,78212,16,656952
PickRequest,1/26/14 2:33:08 PM,4F245ED8F0EF894214CFB31A48656D04315E954E,31,27ad30a9-7a68-4428-8276-4c15d607929a,PickPut,,2625,609,Picking,478560,44077,,,8,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903300001674,63839,8,656940
PickRequest,1/26/14 2:38:50 PM,58BD4BA7DDCB1D9D64E829BE9B6090C720C49E93,39,b2949ac1-f8b5-40ec-bdca-4f044c770bce,PickPut,,90589,621,Picking,478569,46426,,,2,O,,,,,O,,,,,1903300001344,53348,2,656947
PickRequest,1/26/14 2:36:17 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,58,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478553,42617,,,1,O,,,,,1903300001413,55608,1,656954
PickRequest,1/26/14 2:39:07 PM,58BD4BA7DDCB1D9D64E829BE9B6090C720C49E93,43,b2949ac1-f8b5-40ec-bdca-4f044c770bce,PickPut,,90589,621,Picking,478569,46435,,,1,O,,,,,1903300001339,53335,1,656947
PickRequest,1/26/14 2:36:21 PM,4F245ED8F0EF894214CFB31A48656D04315E954E,69,27ad30a9-7a68-4428-8276-4c15d607929a,PickPut,,2625,609,Picking,478560,44339,,,6,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903300001548,60634,6,656955
PickRequest,1/26/14 2:33:32 PM,4F245ED8F0EF894214CFB31A48656D04315E954E,35,27ad30a9-7a68-4428-8276-4c15d607929a,PickPut,,2625,609,Picking,478560,44078,,,3,O,,,,,O,,,,,O,,,,,1903300001675,63840,3,656940
PickRequest,1/26/14 2:39:22 PM,58BD4BA7DDCB1D9D64E829BE9B6090C720C49E93,47,b2949ac1-f8b5-40ec-bdca-4f044c770bce,PickPut,,90589,621,Picking,478569,46436,,,1,O,,,,,1903300001343,53347,1,656947
PickRequest,1/26/14 2:33:34 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,33,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478552,42828,,,1,O,,,,,1903300001195,54891,1,656945
PickRequest,1/26/14 2:39:38 PM,58BD4BA7DDCB1D9D64E829BE9B6090C720C49E93,51,b2949ac1-f8b5-40ec-bdca-4f044c770bce,PickPut,,90589,621,Picking,478569,46457,,,2,O,,,,,O,,,,,1903300001086,47709,2,656947
PickRequest,1/26/14 2:39:38 PM,50C0EB8944A23FB25A2F7381FE09FF4FDD7BAC22,50,e8a7513e-4990-44c3-9cc9-f98fa1ef389b,PickPut,,90590,623,Picking,478579,521794,,,1,O,,,,,1903300001738,64845,1,656959
PickRequest,1/26/14 2:39:45 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,72,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478553,43375,,,1,O,,,,,1903300001761,54984,1,656954
PickRequest,1/26/14 2:39:52 PM,B6A40C133FC6489CF03E0D6196B0DFE9CC692977,52,3628085a-a168-45e2-94de-cb42034a39aa,PickPut,,2687,724,Picking,478567,47102,,,13,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903300001095,47822,13,656942
PickRequest,1/26/14 2:33:56 PM,50C0EB8944A23FB25A2F7381FE09FF4FDD7BAC22,17,e8a7513e-4990-44c3-9cc9-f98fa1ef389b,PickPut,,90590,623,Picking,478579,617053,,,2,O,,,,,O,,,,,1903300001737,64843,2,656944
PickRequest,1/26/14 2:33:59 PM,B6A40C133FC6489CF03E0D6196B0DFE9CC692977,21,3628085a-a168-45e2-94de-cb42034a39aa,PickPut,,2687,724,Picking,478568,46730,,,16,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903300001084,47707,16,656943
PickRequest,1/26/14 2:40:09 PM,50C0EB8944A23FB25A2F7381FE09FF4FDD7BAC22,54,e8a7513e-4990-44c3-9cc9-f98fa1ef389b,PickPut,,90590,623,Picking,478579,39555,,,3,O,,,,,O,,,,,O,,,,,1903300001561,60747,3,656959
PickRequest,1/26/14 2:34:05 PM,4F245ED8F0EF894214CFB31A48656D04315E954E,39,27ad30a9-7a68-4428-8276-4c15d607929a,PickPut,,2625,609,Picking,478560,44114,,,5,O,,,,,O,,,,,O,,,,,O,,,,,O,,,,,1903300001678,63851,5,656940
PickRequest,1/26/14 2:40:21 PM,50C0EB8944A23FB25A2F7381FE09FF4FDD7BAC22,58,e8a7513e-4990-44c3-9cc9-f98fa1ef389b,PickPut,,90590,623,Picking,478579,541491,,,2,O,,,,,O,,,,,1903300001580,60816,2,656959
PickRequest,1/26/14 2:40:45 PM,50C0EB8944A23FB25A2F7381FE09FF4FDD7BAC22,62,e8a7513e-4990-44c3-9cc9-f98fa1ef389b,PickPut,,90590,623,Picking,478579,522208,,,1,O,,,,,1903300001595,60858,1,656959
PickRequest,1/26/14 2:36:32 PM,B9605D1640834B2F57AE73D24C7F06420BDF0E7A,62,cb1101c3-68a5-4ea9-b706-53604a31bbe4,PickPut,,90800,742,Picking,478553,42630,,,1,O,,,,,1903300001302,54984,1,656954
PickRequest,1/26/14 2:34:26 PM,50C0EB8944A23FB25A2F7381FE09FF4FDD7BAC22,24,e8a7513e-4990-44c3-9cc9-f98fa1ef389b,PickPut,,90590,623,Picking,478579,617053,,,1,O,,,,,1903300001737,64843,1,656948
